text,label
"@user kai; wannan gomnanma barawone dashi ake hada baki, koma ince yaransane -lntelligent 😎",negative
@user ikon god kunji shugaban qasar arziki 🤔 au daman tsakaninka da mutanan da kake wakilta ana kashe su amma kace kana hakuri tabdijam,negative
"@user allah y kara uban mai yasa basu rababa,😂😂",negative
@user banga laifin @user ba don in mutane 100 aka kashe in gomnati tace biyar dole neh bbc suma suce biyar kokuma gombati tadauki mataki akansu..... kuma gomnatin na talakawane suka zabesu toh jama a meh kakeson bbc suyi...🤔🤔🤔,negative
@user wannan mutimin anya baiyi shekara dari ba 😂in banda son zuciya da budurwar heart meye zakayi da mulki ? !! yen yen yen yen sabida election yazo ko 😏toh kan mage ya waye 🙄🙄,negative
@user wannan gwamnatin ta gaza ta fuskar tattalin arziki da inganta rayuwar al'ummar kasar nan kullum agogon talauci na duniya a kan nigeria 🇳🇬 yake tsayawa,negative
"@user hakan yayi dai dai domin kuwa ƙasashen duniya da dama sun rainamu wallahi kuma ba komai ya janyo mana hakan ba, sai rashin dace da kyakkyawan shugabanci, da kuma wasu daga cikin ƴan kasar dake da kunnin ƙashi, bama ƙoƙarin bin doka da oda, sanya takunkumi 😷😷 saiya gagaremu.",negative
"@user @user baba duk abinda zaka fada mu mungama, mundawo daga rakiyarka kawai bazamu sake zabar ka 😂😂😂😂 anci amanar mu saidai allah kawai",negative
@user bari mu karaji wani bature yazagi najeriya da rashin bin doka 🙄,negative
@user wai baba buhari kodai so yake yan bindigar mali su harbe wannan bawan allah nan ne?😂,negative
@user mu gaya muku ku yayata ya kai kunnen gwamnati ta takura mu koh?🤣,negative
@user to dokar allah ce aikin banxa 😜,negative
@user karya kakeyi baba. 🤒,negative
@user @user haba baba adai duba maganarka gsky is not possible 😎😎😎,negative
@user @user wannan shine dalilan daysa mukace buhari ya gaza ya kamata ya sauka daga mulki yabawa wanda zasu iya daman chanja nigeria🇳🇬✊,negative
@user yakamata baba bahari ya kulle border shigo da kwaroron roban nan seya yabude mana ta shinkafa yin hakan zai hana yawan zinace zinace amma qawai tsabar rashin tsoron allah sai a hana shinkafa shigowa abar kwaroron roba yashigo 😠😠😠,negative
"@user bbc hausa kunfiya sokanci🤔fa, in baku da abin da zakuyi posting mai zaì hana ku saka mana hoton hajiya zulai mahaifiyar baba buhari don yan kasa suyi mata addu'a duba da irin gyaran da ďanta yayiwa yan nigeria 🤣🤣💁💁🙅🙅",negative
"@user kufa @user kune kuke kara gishiri a ko wace miya, idan ba haka ba meye ruwanku na cewa wai da alamu a sake rufe makarantu a najeriya 🙄",negative
@user ai kwankwaso babankune a siyasa ba sa anku bane meyasa baku bari anyi zabe a gama ba kukai yan daba suka hana ayi zabe azzalumai marasa daraja😎😎😎😎.. allah yakaimu 2023 idan kun isa ku bari ayi zabe na hankali ba irin na tunaninku ba,negative
@user @user waye pman dinta a 50naira da zata shiga mgn siyasa😚 u should better go back and b dancing front of d camera oo politics no b camera oo,negative
@user buhari ai bayajin shawaran talakawa sai na en uwansa mugaye😈👺,negative
@user kai ɗan najeriya yana ganin rayuwa.. very soon zasuce mu fara biyan haraji akan shan iskar da muke.😂💔,negative
@user 😂 to waya sani ne? shugabanni barayi sunyi yawa a najeriya.,negative
@user karyane wallahi dama ku babu alheri agare ku wallahi da nine president sai kingayamun dalilinda yasa kuke gaba dani.. kuma wannan ba shi bane labari saide shirme da rashin sanin yakamata. 🙄,negative
@user allah yasa ganduje ya saukeshi kawai🤔,negative
@user ka gama wahal da kanka wajen zaben sarki wani govna na zuwa ya cire shi. 👌🏽,negative
@user duk kanwar ja ce halinda na nigeria ta shiga bayan fadawa hannun su ba karamar lalacewa tayi ba fiye da shekara ashirin dan nigeria yana cikin matsi muna ji👂 muna gani👀 amma shugaban nin mu sun raina mana da hankali,negative
"@user mude muna jiranku 2023 amma inama zaka koma kahada kai da apc kuma pdp saide a jaha bade akasaba., saboda munga gudun ruwan ku tuntini alhaji atiku. 🤑",negative
@user eh da alama anayi bayan sutale adams oshimole daga mukaminsa na shugaban jam'iyyar me mulki a nigeria muke zargin amfara wannan zama na doya da manja 🇳🇬🤔,negative
@user muma fa ya kamata baba buhari ya bamu wani abu tinda ance mana stay home. kasashe sai bayarwa sukeyi yau kwanana uku a gida bana fita kuma abincina ya qare. kowa a saka masa ko $500 a account dinsa. 🙄🙄🙄,negative
@user dan uwarsu su tagiya suke kenn dan uwar babanku ta abinci ake ba giya ba 👊,negative
@user @user @user @user laifin gwamnati ne @user don a hanyar zuwa suka rame. 😔 😔 😔 wajibi mu tsayar da @user dan takara ko za'a gyara mana titi.,negative
@user apc muguwa ce 😂😠,negative
@user 🤣🤣🤣 ana hegiya a najeriya,negative
"@user malam ka faɗamana gaskia, kamata yayi kace """"""""""""""""""""""""""""""""gwamnatin ka zata kare mabiya addinin kiristan"""""""""""""""""""""""""""""""" ba wai dukkan mabiya addinai bah. domin kuwa mu dai mabiya addinin islam babu wata kariya da gwamnatin ka take bamu👌",negative
"@user hhhhhh haba alhaji aminu araga masu, kabi ubanka kai abba, 🎵🎶 baban abba ganduje 😂 😂",negative
"@user @user wallahi tsohon nan ya raina yan' najeriya. shekara 5, amma hakuri ya ke bayarwa. kamar dole🙄",negative
"@user national assembly!! yan buqulu mutsaya alayin zabe acikin awa biyu muzabeku kuje kuna diban miliyoyi kudi,,muda mukaje jami’a mukayi shekara 5 zuwa 6 ga aikin bautar kasa jaha zuwa jaha akan 33000 kacal amma saida kuka samana ido to wallahi allah ya fiku 😭😭",negative
"@user magana ta gaskiya mu 🇳🇬 bama kaunar sah, hasalima sai dai ince ba'a taba shugaban amuruka da muka tsana kamarsa bah.",negative
"@user @user badan anyi walkiya mun gano sirrin ba. haba kaji maganganu kamar, da baba buhari ne ke mulki da tuni an gama da bh, da bamu san wani kidnapping ba, da da da da kai wallahi da wasu ma sun mai da kabarinsa wurin ibadah. 😜",negative
@user najeriya sunyi kuskure wajen kawo san zuciya a siyasa😭😭 sayan nagari maida kudi gida,negative
@user 🤣🤣🤣🤣to dama waxai zabeka nn gaba,neutral
@user zasu sakawa buhari shiga cikin jirgi shima ya dana zaman dar-dar kenan 😂😂,neutral
@user mungane ku masu cewa babana munsan bakuda samarine shiyasa kukace hakan tau kowace taxo ta biyani inda hali naga wadda tayi sai tabiya sadaki 😋,neutral
"@user hhhhhh😂😂 indiyawa mutanen mu wallahi basa wasa da siyasa, wanda mu anan ake chema rigar ƴanchi, sai kash shi anasa ɓangaren wannan ɗan majalissar matarsa bata da ikon shiga wannan tufafi ta ƴanci.",neutral
@user wannan abin kuma ya fara wuce gona da iri😂 yakamata gwamnati ta dauki mummunan mataki akan masu dunkule hannayen nasu🏃🏃,neutral
@user ina ruwan baba da wata kano 🧜🏾‍♂️,neutral
@user hhhhhhh. a fada musu. duk a cikin buhariya ne 😜😜😜😜. anci banza,neutral
@user hmm lalle idan da ace duk nigeria nan kowa ace masa duk wanda ya wawashi kayan gwamnati yadawo dashi tofah da antara kayyaki dayawa domin haka ni ina basu shawarama kawai suci abinsu babu abinda zai samesu 😂😂🙏🙏👍👍,neutral
@user @user kace dole ganduje yadage abashi nash😨😨😨,neutral
@user @user ai gwara su da wadannan yan siyasar 😏,neutral
@user mu kuma nawa muke bin gwamnati? to sai tabiya su a cikin kudin da muke binta😀😀😀,neutral
@user @user wato baba azaune yayi tasa sallar🤔 ko meyasa?,neutral
@user da fatan shima mahmud ba rabi'u riba bane babanshi 🤔🙄😂,neutral
@user ikon allah? 🤔 waini abinga naban mamaki komi akayi sai kuce siyasace. alhalin yanzu buhari baida sauran wata siyasa agabanai da za'a batamai suna don kar azabeshi al'umma fa yanzu sunwaye basa siyasa lokacinda banataba dazarar abu yawuce baya suke bash.,neutral
@user waifa shina kaso yarika najeriya¡ irin wanga shigaba in yarrika najeria wallai munbwani dan ko mutanen jahatai basu unhwani komiba bale na wata jahar chan daban😭😭😭😭,neutral
@user zakuci naman baba lale ko 😂,neutral
"@user farin tsoho na daura jinka yafi ganinka, dattijo mai rikicin gan gan na a'i. allah yayima abinda duk kayiwa 'yan najeriya amatsayin sakayya. 🚶🚶",neutral
@user ganduje ne yaja sallar ko sarki ?🤔🤔,neutral
@user ganduje mukeso ya hada da sarauta da gwamnatin ....please baba @user 🙏🏽,neutral
"@user babu godiya a tsakanin mu baba😢, kardai ka manta d 20k dinmu 🙏🙌",neutral
@user mutumin ne wannan ko yar siyasar ce😂,neutral
@user maybe ganduje yasa mu ko 10bn ce idan anciyo😂😂,neutral
"@user @user yatuna akwai hisabi ranar lahira, ina alqawurran da yayiwa yan najeriya? ina koke koken da yakeyi tun daga 2003,2007,20011 da 2015 yanzu ne lokacin kuka 😢 agurinsa saboda yanzu neh hakkin jamaa yarataya awuyansa.",neutral
“@user: .@user da jonathan sun gana kan zaben 2015 http://t.co/hqxpjf9zjy http://t.co/tcpvkehiuv” photo speak don't go yet 😂😂😂,neutral
@user shima @user da quri'u miliyan biyu da dugo tara (2.9million) ya lashé zaben? 😂😂😂,neutral
@user kawae abarma buhari position din ya hada biyub😎,neutral
@user shugabar kasar brazil dilma roussef 😂😂😂😂,neutral
@user baba buhari yahana a nomata🤒,neutral
@user nigeria kenan 😰🤔 wai ace baruwan mu da doka tayaya zaka dauki abunda na kaika ajiyeba😢💔... dama benin republic tabamu aron shugaban kasarta na shekara daya kawai 👌,neutral
@user baba mai hula daya 😂 dama ydd kk son wnnan hular haka kk son mutanen najeriya,neutral
@user saboda ana zargin cewa shawararsa ake amfani da ita wajen mulkar kasar kuma yana da karfin fada aji a gwamnatin buhari wanda anawa tunanin babu wani chief of staff daya taba samun wannan power din kamarshi 🤔,neutral
@user muma buhari zai gwada mana😋,neutral
"@user watamiyar sai a, makwabta.👇👇 aiki ga babanka, dogo dan borno, jamuje, zuwa 2023, mugani. 🙏🏼",neutral
@user zamu lababa (barca) muci kofin laliga ba tare da shan duka daga wurin ko wace kungiyar kwallon kafa ba. 💪🏼,neutral
"@user sai kuma muga mai fitar dasu bah, tunda su ba 'yan najeriya bane! 🤔🙄",neutral
@user sahihancin labarin ganduje👍,neutral
"@user tazo mujita, kanun labaran kamata yayi yazama """"""""""""""""""""""""""""""""ranar talata za'a ƙaddamar da shirin ɗaukar waɗanda keda uwa a bakin murhu a najeriya aiki"""""""""""""""""""""""""""""""" inada yaƙinin cewa tsoffin kurayen da shugaba buhari ya zagaye kansa dasu a matsayin mataimaka a gwamnatinsa ne kaɗai zasu zaɓi san ransu. 😷",neutral
@user kebbi state basu ma san akwai wani abu waishi doka ba🤣,neutral
“@user: an rantsar da sabon shugaban tunisia http://t.co/lafjwa1t22”#gmb too so soon by his grace💯👌💯🙌💯,neutral
@user aslm jama’a abinda nakeso nanuna muku anan shine auren (aisha hanan)yar shugaban kasa bashida hadida wannan yanyin da ake ciki dan ana wani yanayi bazai hana shugaban kasa aurarda yarsaba kuma jama’a kula dakau ba’a tabayin bikin yar shugaban kasa mara armashi kamar wannan da🙏!,neutral
@user buhari yayi gaskiya da yace mataki na gaba wato next level 😁 😁,neutral
@user apc 2015 ba ita bace apcn 2019. don haka za a ga chanji a ckin chanji😉😆😉😆👍,neutral
"@user aiki da cikawa,weldone mr ganduje👍",neutral
@user katuna akwai ranan hisabi duk zakuyi bayana shugaba 😭,neutral
@user yau kuma 🤔 anya buhari me kuwa,neutral
"@user @user @user wato a iya naxari da tunanin danayi kan film din labarina shine #muhmud xai kasance babansu dayane da #sumayyah duba da yanda shima mahaifin nata dan duniyah 🌍 sakamakon yatabayin ciki mawata yasa mahaifin maman #sumayyah yaki aura masa ita, nafi tunanin itace wacce yayi mata ck",neutral
@user ina ganin buba zai bar nigeria idan buhari yaci zaben nan 😂😂😂,neutral
@user wai jahar shugaban kasa kenan💔,neutral
@user gwamnatin najeriya ta dakatar da bbchausa daga shafin tuwita a najeriya.😹,neutral
"@user hmmm sai baba buhari ai ya riga yayi kuskure, sai yanxu. tun baya yakamata.... 😂",neutral
@user gsky baxamu yadda ba sai dai mukai karar mutun ga baba ganduje yachi tararsu manyan dalloli 🤸🤸🤸,neutral
"@user don allah kada a damqasu hannun gwamnati. kuyi hadin guiwa da central bank, sai a tura ma kowa nashi a account 🙏",neutral
@user malam ya zama dan siyasa shima😂😂,neutral
@user kaji wata maganar.. 😀 ina wutar hasken lantarki tau? sai ku kara da dokar hana daukewar wutar lantarki doka mai tsanani a cikin kasa,neutral
@user tunda baba yace babu vacancy 😂😂,neutral
"@user don allah a samu wani ya yi man bayanin abin da shugaban kasa buhari yace 🙏 saboda free twitter nake yi. babu yadda banyi da su ba akan su rinka saya man data (mb) yadda zan rinka ganin duk wani abu da suka yi posting, amma sun ki, kuma hakan babban kalubale ne ga bbc hausa 😠",neutral
"😅😅💪💪 “@user: buhari ya doke jonathan a #sokoto apc:671,926 pdp:152,199 http://t.co/protgrvnad #zabennigeria”",neutral
@user gomnati ta ringa basu kudi kullum kamar ba gobe🚶‍♂️🥂,neutral
"@user hmm wai buhari ina kudaden da ka kwace a hannun ma,aikatan gwamnati 🤭?",neutral
@user kin ga dariya a fuskana? 😒 oya change ur avi ki saka hoton daushe ko baban chinedu. 😞😞😞,neutral
@user wannan mutumin babatunsa tayi yawa😂😂😂,neutral
@user tafiye tafiyen buhari allah kadai yasan yawansu 🚶‍♂️🚶‍♂️🚶‍♂️,neutral
@user yaushe president muhammad buhari zaiii aje mulki😥,neutral
@user kaii jama'ar mutane!!! ko mene su baba buhari zasu yi da wadannan manyan kudaden kuma ohoo.😕🤔toh... wataqila 'palliatives' za'a raba mana. 😊,neutral
@user zaaci tottenham wasa ranar lar baba 2 da nima⚽⚽,neutral
@user ni yau saboda buhari yana birthday ko wanka bazan ba 🤣🤣,neutral
@user 😂 😂 sauran na najeriya.,neutral
@user 🤣😅 lanle yan minista,neutral
@user idan nine ganduje yarona zansa 😂😂,neutral
@user bbc dan allah ina da tambaya🙏🙏🙏 shin wai da gaske ne shugaba @user ya bada umarnin bude makarantu 14 09 2020???? dan allah ina jiran amsa🙏🙏🙏🙏,neutral
@user kaji sunfi muna ne wannan gaskiya ne 👌 kada a gaji a kara hakuri baba ya kusa kaiwa linta talaka zaisha jar miya 😂😎😂,neutral
@user yakamata bbc kugayawa shugaban nin afrika suma sufito da kekunan su suɗana ranaɗayadai👌,neutral
"@user ba abin mamaki bane, kuma a hakan shugaban kasar dan arewa ne!😭😭",neutral
@user warning ne ake yima buhari🤣,neutral
@user wayace ku zaba buhari 😂😂😂😂😂😂😂😂😂,neutral
@user @user mu allah muke roko yakaremu al gomnati bah🙌,neutral
"@user @user kenan ai babu kasar da ta za ta cigaba batare da an ladaftar ko an binciki duk wani mai laifi ko waye ko mai girman sa ko da buhari yai laifi dole a hukunta shi, rashin kaunar gaskiya ne ya ke sanya da an binciki dan siyasa sai ku danganta hkn da adawar siyasa🤔",neutral
@user ko ana ha apc ha pdp sai ya yi😁,neutral
@user aiki dai baba.......😂😂 har an bashi anyi approving. https://t.co/srgbcv0y9z,neutral
"@user damm tabb akwai kallo kenan, ok gamu gani ko sauraron yanda zata kaya😂😂 #pdp_sank no miss.👍",neutral
@user toh shi gomna jigawan ya yayi aure 😂 😂,neutral
@user @user @user baban goro sai magogin karfe😂😋😋,neutral
@user kuma shugaban talakawa na arewacin nigeria amma ashirin dadin everybody 🤣🤣🤣,neutral
@user kalli hulan ganduje 😂,neutral
"@user don allah bbc ina neman karin bayani game da dokar sauya wa tsohon sarki gari,kuma bazai iya tafiya on his own ba 🙏🙏",neutral
"@user tueh, an dai zo karshen """"""""""""""""""""""""""""""""ka taba ganin matar shugaban kasa ta haihu""""""""""""""""""""""""""""""""😁",neutral
"@user mu kuma 'yan primary sai yaushe za'a bude mana,aminiya ki fadawa gwamnati wallahi mun gaji,idan kuma laifi muka yi mun tuba dan allah muma a 'yanta mu😂😂😂😂",neutral
"@user wlh da gwamnati xata bani d saqon talakawa yje ga han nun su ,😥 amman nasan inaaaa baxata bani ba 😭, i'm sure wadanda xata ba duk cinye du ne😭😭😭😭 baxasu bamu ba😠",neutral
@user haryanzu wasu basu san waye buhari ba 😂😂😂😂,neutral
"@user mai-girma tsohon shugaban kasa da fatan kai zaka fito daga jam'iyyar da kake tunanin ta kamata su karbi mulki, sai mu ga wa yafi farin jini. #buhariundiluted 💪",neutral
@user ka kyauta wacce su zabeka ai da ankace su zabi @user cewa sunkayi zabar apc jihadi ne😂😂😂,neutral
@user ya naci kamata yay ya koma apc 😂 sbd tabbatar da kujerar sa.,neutral
@user wannah ce iyakar najeriya din kennah 🤔 toh su mah kara kulle ta in su gadama,neutral
@user to waye zai yi limmanci kuma? ko ganduje ne😂,neutral
@user janar murtala muhammed ya cika shekara 44 da rasuwa 😭 an kashe tsohon shugaban najeriyar ne a ranar 13 ga watan fabrairun shekarar 1976 a legas. wane darasi ne kuke ganin shugabannin zamanin nan ya kamata su koya daga marigayin? https://t.co/6c16nnikhu,neutral
@user ya su buhari 😂😂😂😂😂,neutral
"@user wallahi idan har batun gaskiya zamuyi anan ni dai anawa ra'ayin irin na matashin daba dan siyasa ba kuma bai san dadinta ba, ina jinjina ga @user game da irin namijin kokarin da yayi domin kuwa wallahi a unguwata munga chanji domin kuwa muna samun wuta yadda yakamata. 👏🤝",neutral
"@user lol, shugaba kasan mu goalkeeper ne ashe 🤣🤣",neutral
"@user ah to fadar shugaban kasar gidankune? 😁😁 kaji wannan tsohuwar, kila bakida qualifications shiyasa",neutral
@user ai mudai azahiri baza muce ga amfanin gwamnati ga al'umma ba musamman talakawa😥,neutral
@user said baba ganduje 😂,neutral
@user shin tayaya zan iya biyan gwamnati harajin ta kai tsaye batare da jamiyanta sun zo gareni wajen son karba abinda ba yafi harajina ko ya gaza ✊,neutral
@user prof. ganduje in town. ya kamata rarara yayiwa prof. waqa wlh 🤣🤣🤣,neutral
@user tab da za'ayi a 9ja iyalen ganduje da tini sunci gado 😅,neutral
@user uba wuta burtai kamata yayi idan buhari ya gama kaima kayi 4 😈😈,neutral
@user sai yanxn kagane basu shiryama zaben ba kenn. next level🤣,neutral
@user koba lashe zabe ba 😏,neutral
@user shugaban qasar guda 🤔,neutral
@user gomnatin yobe ta dade da daukan wannan mat akin✍🏼,neutral
@user @user saura takai ya kira ganduje😂,neutral
@user 😂😂 to babbar mgn ai mu a yanzu ba wutar lantarki bace a gaban mu ba sabida yanzu kowani gida kaje akwai sola a gida amma dan allah mai girma shugaban kasa muna bukatar a inganta ilimi a fadin africa baki daya,neutral
@user @user @user su tambayeshi tsakaninshi da allah idan shine buharin gaskiya🙌😥,neutral
@user wannan hka yake da mayar da lamarin siyasar duniya kuma 🤔,neutral
@user dama kwankwaso yace tare zasuyi retire a siyasa😂 #gandujemustresign,neutral
"@user shiyasa yau na samu kudi kenan, ashe shugaban dollar’s 💵 na kasa ne gaba daya ya shigo gari.😂😂😂😂😂",neutral
@user wato dai kanon ta ganduje ce😂,neutral
"@user kamar wane irin taimako yake nufi,,,,,? sbd mudai 'yan nigeria munsan munbada gudunmuwa sosai akan gwamnatin buhari👌 mun zaɓa shi yaci zaben farko kuma yakoma karo na biyu to miya rage muna yanzu 😭😭😭",neutral
@user wai yanzu in akaje lahira duka en nigeria ne zasu biya bashin nan koh kuwa buhari shi kadai 🤔 ?,neutral
@user kada najeriya ma tayi tunanin yin irinshi faa....🙊🙊,neutral
@user ku tambayi fadar shugaban kasa 🇳🇬,neutral
@user eh mungane cewa gwamnatin nigeria batada damuwa koh aii karatu akasara koh kar aii suh duk dayane awajen su .......🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️,neutral
@user tohh majalisar dinkin duniya💁🏼‍♂️,neutral
@user shugaban kasa da cabals🤣,neutral
@user yah banga ganduje bah?🤣🤣🤣,neutral
@user @user baba nan dai no shaking🇳🇬,neutral
@user siyasa kano se kanawa😅,neutral
"@user hhhhhh 😂 😂 abin dariya wai yaro ya tsinci haƙori, ai bbc da kun inganta hausar ku da cews buhari na halartar taron majalissar shan shayi daga gidansa wanda aka ƙawata da kuɗaɗen ƴan najeriya a daura, kuma ma ai naga kamar na hangi wanda keda alhakin fada masa mai zaice a zaune.",neutral
@user 1 sunyi alkawari cewa za a tsaida wuta a najeriya tun yaushe? 2 meyasa baa cika alkawarin ba??? 3 waima meye makoman wutar a yanzu???? ya sani inma bai amsa a nan ba zai amsa a chan(lahira)😏,neutral
@user @user sojojin najeriya za su yaƙi masu yaɗa farfaganda a kafofin sada zumunta 👉https://t.co/ssg5avipcb https://t.co/lvwb4a4whb,neutral
"@user 😂😅🤣. shugaba buhari ya ƙara bawa ƴan najeriya haƙuri akan yanayin da ake ciki shugaban ya bayyana haka ne yau a jihar kwara ta bakin ministan yaɗa labarai da al’adu, lai mohammed. 😂😅👌. ya hakuri 😆 https://t.co/67ptxya27o",neutral
@user haka ma akeyi a najeriya wlh 😂💔,neutral
@user 😅😅😅 gashi nan shugaban majalisar dinkin duniya! da mukeji tun muna yara a labaren bbc! finally we got him! https://t.co/tyw3ukehci,neutral
@user sako ya isar ma baba kenan😂🙌,neutral
"@user kuzabeni zanmuku fanfon madara🙄, bãba haka suka gaya muna plàà... kai ma... ke ma...🖕",neutral
@user abinda ya fadi dai-dai ne don kuwa kawo yanzu talakan kasarmu yasan makomarsa a gwamnatin apc da kuma irin tagomashin daya samu a wancan gwamnatin ta pdp. al'amarin a bayyane yake basai anyi wasting time wurin yiwa talaka bayani ba. ##apc_jiki_magayi😅,neutral
@user @user buhari: “wai shi wannan gurin ba zai gogu bane 😠”,neutral
@user to meye amfanin zaben ma🥴🥴🥴,neutral
@user duk tsuntsun da yaja ruwa shi ruwan kan doka😂😂😂,neutral
"@user @user @user @user @user @user @user kkuch nahi , welcome to new language initiated by @user 😁 komai mai hakan yake nufe baba",neutral
"@user @user lallai akwai kura, aeesha tace minister bata bayyana buhari bazai aure taba saida yaga anyi sallah a central mosque, ba'a ce waliyyai su matsoba 😂",neutral
"@user @user yana tunani in yayi hakan zai samu damuwa ga matafiyarshi a siyasan shi, kamar irin su rarara.. ya fiso suyita bamu kida da sauti a arewawa.😊",neutral
@user to baba munkwantar dashi. dole abi liman ko a canza masallaci 😅,neutral
@user sai dai ta sanata zai nema 😁,neutral
@user hmmm mutanan mu kenan infant'yar kasuwace fa moreover kuma matar president 😂,neutral
@user iya duba_duba? the answer is ___________ iya duba!_duba!! samudara iya duba idona samudara babane yasiyamin samudara yace inyi tashe samudara 💪,neutral
@user malamai kufito fili kuce kawai da buhari kuke 🤣,neutral
@user kaga wiyan ganduje😂,neutral
@user wai ina sani musa danja !!! ka fito mana dashi..... sai buhari!!!👏👏👏👏,neutral
@user hakorin murnan hawan buhari mulki. shezeyi ehun achire shi😂😋😋,neutral
"@user dan allah wace hanya zanbi in shiga villa ba tare da jami'an tsaro sun ganni ba,ina da shawarar da zan bawa shugaban kasa ne🤕🤕😨😒",neutral
@user idan gwamnati tace mu zauna a gida zamu zauna amma idan yinwa tace mu fita zamu fita domin dukkansu masu fada ajine 😎,neutral
@user tsuntsun🐦🐦da yaja ruwa ai shi ruwa xai doka,neutral
@user kunci iya naku wai buhari yaga talakan nigeria da atamfar apc..😂😂,neutral
@user rashin lafiyar baba buharin mu😭😭😭,neutral
@user shin jamiyyar pdp tana da wasu ƙarin hujjoji ne da zata yi watsi da hukuncin yau har ta karci ƙasa cewar zata nufi kotun ƙoli❓,neutral
@user ai yah! one-day one-day 👌 mutane sunata ransu ko abinsawa abaka! bazabeba!!,neutral
@user mutini munhau motar baba mai gilashi na bauchi😂,neutral
@user nidai a jihata shiru muke ji adamawa bamu san ma da wace ranar ne za'a bada date din kammala zaben ba wlh 😭😭😭😭,neutral
@user mansura...ku ja baban nakun nan ciki faaa😁,neutral
@user cen apc kutsai da duk wanda kukeso ko dan ina neh mukam namu zamuyi kawai. a pdp power 💪,neutral
@user @user @user sunayen gwamnoni shida 6 da korona ta kama a najeriya 👇👇👇👇👇👇👇 https://t.co/gcfhina9z6,neutral
"@user baba a gai da mutanen guinea, a tambayo mana farashin shinkafa acan.😄",neutral
"@user to shi buhari ya,iya larabcine bbc aiya kamata kusako mana hirar dasukayi muji😂😂😂",neutral
@user @user 😂 kune kukaceh muzabe shi a 2019.,neutral
"@user buhari ake nufi wato shugaban kasar nigeria, talaka da zabe wasu shanawa 🙄",neutral
@user zaben kanannan hukumomi: gidauniyar fts ta bukaci jam’iyun siyasa su sake mara wa matasan gombe ---- karin bayani 👇 https://t.co/0m6tz78gyf,neutral
@user #video 2: #bbchausa @user #johnmahama ya shugaban #ghana mai jiran gado.....na san kana jin yaren #hausa sosai. ga sako daga mama #ndc zuwa gare ka.........ka duba wanan video 👇#actionisnowornever #changeiscoming #neversaydie #ghanaians has spoken. https://t.co/z7fljqzm8w,neutral
@user hotunan baba buhari😁,neutral
"@user gayu a tashi a nemi kudi, a najeriya inba a kujerar sanata ko wani dan majalissa ba, babu inda kudi zasu rika zuwa maka kamar banza, mu dage mu nemi na kanmu yafi🙏",neutral
@user: 🔴 da dumi dumi - an kame tsohon firaministan malaysia,neutral
@user koma dai tallafin na waye an dai diba a hakura a bar wannan zancen baba buhari 😂,neutral
@user wai ba wanda zai yiwa buhari da apc alqunut ne kamar yadda aka yiwa jonathan da pdp? is not fair 😏😏,neutral
@user hhhh shugaban kasa ne zayi fyade 🤣🤣,neutral
"@user erman buhari zai kara aure yau, amman ba buhari shugaban kasa ba 😂 😂",neutral
"@user 😃😃😄shiru kakeji """"""""""""""""""""""""""""""""ku xauna lpy, ku kara hakuri, kuduba libya yanda taxama sakamakon bure ga shugaba.....😅😅"""""""""""""""""""""""""""""""" lbrn kenan kullum",neutral
@user mallam director wannan dan kawalin fa kamar na babar sumayya..kodai ajjiye mata shi tayi @user har sai da ta girma sannan ta bata.? kai amma wannan dan kawalin yasha ajiya...har tsahon shekaru ashirin (20) ana ajjiyewa sumayya shi 🤔 anayi munajin dadi director 😂😅🤣 https://t.co/nihwplohxz,neutral
@user samun nasarar yin magudi akan zaben 2019 shugabancin nigeria 🇳🇬,neutral
@user @user @user amfani zaiyi baba 😄,neutral
"@user wannan lallen dai daga gani na najeriya ne, bugun birnin gwari ma kuwaa. munsan komai ai.🙄🙄🙄",neutral
@user ganduje left the chat 😂,neutral
@user har da baba?😂😂😂,neutral
@user @user @user @user @user @user @user @user 😂😂 haka yake wanna baba,neutral
"@user bayan kasata najeriya, sai central africa, dakuma cameron wanda yanzu nake neman halaliya ta, duka sanadin manjo ne, dagama gane, akasin jarmiya zamu sha, kawai na nemawa kaina mafita😊😎💔",neutral
@user @user 'farashin biredi a najeriya zai ƙaru da kusan kashi 50 cikin 100' 👉https://t.co/lx7nubr4ib https://t.co/cmfionwqrk,neutral
@user samari muna qara baku shawarwari wllhy kar mutum yayiwa aure dubin yadda buhari yayiwa nigeria sbd haka idan kunne yaji...🚶‍♂️🚶‍♂️,neutral
"@user kuce mata karta damu, babanta waliyyin siyasa ne, babu abnda zai sameta, ya roqar musu 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️",neutral
"@user amman an kamma ibadan zuwa lagos, buhari na yarabawa 😭😭😭",neutral
@user wannan gaskia ne musamman wadanda suka caccaki gwamnatin jonathan a baya😒,neutral
@user idon ganduje yana ko ina fa🤭,neutral
"@user nikam aina location na bbc nan yake ne nayi wakan abubuwan da buhari baiyi ba ya mana karya akai, sai makiyan buhari sun ban n200 each zan saki wakar, 0077980206 access bank mujaheed sani muhammad.... 🌚🌚🌚",neutral
"@user duk party me """"""""""""""""""""""""""""""""a"""""""""""""""""""""""""""""""" din nan duk na apc ce matsala aka samu 😂😂",neutral
@user yanzu attacking light ne da last man defender. buhari attack 💪 atiku defend 👊,neutral
@user saura shugaban kasar ma😡😡😡,neutral
