text,label
saboda yan shiar nigeria so suke siyiwa gwamnati tawaye addini suke mai kama da kafa kungiyar kin zaman lafy mudai muslmai ne gaba daya babu abinda muka sani na daidai wanda wuce koyi da annabi muhammad saw shine mafita duk wanda yabi wata hanya da ba tashiba to yabce,negative
magana ta qare amma buhari yayi bacci akan taaddanci a qasar nan maganar gaskiya,negative
toh ina ruwanmu muma ba adalci buhari yake yi mana ba,negative
abuja kadai ne inda ke fama da matsalar boko haram ga garuruwan da mutane sun watse sabida boko haram amma ba wani hukuncin da aka dauka gwamnatin nigeria allah shirya ya ki,negative
tsabar rashin darajja aiyukansune da kuma rashin mutunta kimar masanaantar kannywood da hukumar takeyi saboda siyasa da kuma san zuciya kuma shiyasa ake target din wanda akaga dama sannnan aci mutuncinsa saboda wani raayi na hukumarkuma hukumar aikinta ba don knywood bane,negative
duk dai iskancin ka vaxakai kamar abu jahilva muje xuwa inka fasa kai ba dan babanka bane,negative
buhari faaa yaci kai wollah,negative
ai ba abun mamaki bane a najeriya ma beraye sun hana shugaban kasa shiga office,negative
buhari dan allah kadawo mana da nigeria mu yarda take a kafin ka hau mun gode yaisa me for more jokes,negative
eh️️ ai sune yakamata ace sunshigo sahu nagabayo jahilima yayi siyasa bare malami,negative
inna lillah wa inna ilaihi rajioon an maida yan nigeria wawaye wallahi allah ya isa elrufai fa yafi karfin ku wani abun ma sai nan gaba in ya zama shugaban kasa duk inda zaayi gyara dama sai an wahala wannan bawan allahan yana son gyara ne,negative
bbc kae kodae kun matsawa farfesa ganduje i dont no y,negative
ni ko kadan hakan bai bani mamaki ba domin kuwa vazu dauki rayukan yankin arewa a baki komai ba hakan ya kara tabbatar mana da mulkin kama karya ake yi mana allah ya kaimu lokacin zabe maga shegen da zai zo mana arewa campaign,negative
yayan wahala kunsan ku kori yara idan sun saci amsa kunje kun anshi cin hancin kuna magudin zabe allah ya wadaranku,negative
kaii yan najeria yan haram neh yasin to kunji gaskiyan maganar kun maida baba kamar baisan abin da yake yi ba ashe kune jihilan da bakusan abin da kukeyi ba,negative
yan siyasa yan iska ne wlhi,negative
wanann buhari wannan buhari allah wadaran mulkin shi abunda yake wa yan kasa allah ya masa abunda ka mana allah ya maka,negative
mayen jirgi kawai kullun cikin tafiye tafiye anata kashe mutane ko ajikinsa allah yasa akama yusuf buhari da zarah,negative
sai gashi anci amanarmu anyaudaremu ba babu wani jindadi kowani abu da talaka yasamu acikin wannan axxalimar gwamnatin hakika anyaudaremu tir,negative
kaji mahaukaci sai ka kawo hujjar ta nuna cewa murdiyar zabe khadimul islam yaje ai ganduje aikin jamiyyarsa yaje kamar yanda jamiyya ce ta zabeshi matsayin mai saka ido akan wannan daga bangarenta banda mahaukaci kwankwaso da yaje can din wani yace murdiyar zabe yaje,negative
adawace irin ta yan adawar siyasa,negative
